comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score
v16.1_observation_vs_v16.2_final,274,4868,137,G2APS/S2_20_001155_3_train.jpg,1,G2APS,0,break,1,0,137,4868,G2APS/S2_20_001155_3_train.jpg,1,G2APS,5887,6157,PRAI-1581/00000460_0001_00000010.jpg,0,PRAI-1581,1,7,-6,0.26160377264022827,0.06738290935754776,-0.1942208632826805,0.013129102997481823,0.026905829086899757,0.013776726089417934,0.4000000059604645,0.5319008827209473,0.5370359420776367
v16.1_observation_vs_v16.2_final,316,4872,158,G2APS/S2_20_001953_6_train.jpg,1,G2APS,0,break,1,0,160,4872,G2APS/D2_20_003465_15_train.jpg,0,G2APS,6212,6239,PRAI-1581/00000978_0001_00000002.jpg,0,PRAI-1581,1,2,-1,0.42910000681877136,0.22562824189662933,-0.20347176492214203,0.13953489065170288,0.13333334028720856,-0.006201550364494324,0.800000011920929,0.6098184585571289,0.6285929083824158
v16.1_observation_vs_v16.2_final,339,4874,169,G2APS/D2_20_004350_13_train.jpg,0,G2APS,1,break,1,0,169,4874,G2APS/D2_20_004350_13_train.jpg,0,G2APS,749,4975,G2APS/D4_20_005640_0_train.jpg,0,G2APS,1,23,-22,0.2421596795320511,0.03591473773121834,-0.20624494180083275,0.004152249079197645,0.0069204154424369335,0.0027681663632392883,0.5,0.5495567917823792,0.5664246678352356
v16.1_observation_vs_v16.2_final,356,4875,178,G2APS/D2_20_004665_12_train.jpg,0,G2APS,0,break,1,0,179,4875,G2APS/D2_20_004770_12_train.jpg,0,G2APS,4196,5789,AG-ReID.v2/query/P1815T03220A1/P1815T03220A1C0F26311.jpg,0,AG-ReID.v2,1,5,-4,0.22005009651184082,0.05914799124002457,-0.16090210527181625,0.0012853470398113132,0.0011441647075116634,-0.00014118233229964972,0.800000011920929,0.5457872152328491,0.531288743019104
v16.1_observation_vs_v16.2_final,389,4878,194,G2APS/D2_20_005925_7_train.jpg,0,G2APS,1,break,1,0,194,4878,G2APS/D2_20_005925_7_train.jpg,0,G2APS,342,4904,G2APS/S2_30_004060_0_train.jpg,1,G2APS,1,3,-2,0.20051829516887665,0.17849373817443848,-0.02202455699443817,0.007614213041961193,0.00685714278370142,-0.0007570702582597733,0.699999988079071,0.544044017791748,0.515561580657959
v16.1_observation_vs_v16.2_final,393,4878,196,G2APS/D2_20_006180_4_train.jpg,0,G2APS,1,break,1,0,196,4878,G2APS/D2_20_006180_4_train.jpg,0,G2APS,1542,5126,G2APS/D8_20_002565_2_gallery.jpg,0,G2APS,1,27,-26,0.18644225597381592,0.018178671598434448,-0.16826358437538147,0.0030832476913928986,0.002651347778737545,-0.00043189991265535355,0.6000000238418579,0.5746446847915649,0.5586244463920593
v16.1_observation_vs_v16.2_final,402,4879,201,G2APS/S2_20_003073_1_train.jpg,1,G2APS,0,break,1,0,200,4879,G2APS/D2_20_005805_10_train.jpg,0,G2APS,5594,6084,PRAI-1581/00000077_0002_00000000.jpg,0,PRAI-1581,1,2,-1,0.944444477558136,0.5166666507720947,-0.42777782678604126,0.6666666865348816,0.5,-0.1666666865348816,0.8999999761581421,0.6078111529350281,0.5957220196723938
v16.1_observation_vs_v16.2_final,403,4879,201,G2APS/S2_20_003073_1_train.jpg,1,G2APS,1,break,1,0,200,4879,G2APS/D2_20_005805_10_train.jpg,0,G2APS,156,4871,G2APS/S2_20_002247_1_train.jpg,1,G2APS,1,4,-3,0.4513888657093048,0.3303724229335785,-0.12101644277572632,0.375,0.4285714328289032,0.0535714328289032,0.8999999761581421,0.5352793335914612,0.5482549667358398
v16.1_observation_vs_v16.2_final,413,4880,206,G2APS/D2_20_008325_6_train.jpg,0,G2APS,1,break,1,0,206,4880,G2APS/D2_20_008325_6_train.jpg,0,G2APS,98,4860,G2APS/S1_30_002702_6_train.jpg,1,G2APS,1,9,-8,0.23593251407146454,0.0752478763461113,-0.16068463772535324,0.029411764815449715,0.03921568766236305,0.009803922846913338,0.5,0.48660406470298767,0.5115509033203125
v16.1_observation_vs_v16.2_final,425,4881,212,G2APS/D2_20_007995_7_train.jpg,0,G2APS,1,break,1,0,212,4881,G2APS/D2_20_007995_7_train.jpg,0,G2APS,2202,5303,G2APS/S4_20_001421_1_train.jpg,1,G2APS,1,8,-7,0.168260857462883,0.023405099287629128,-0.14485575817525387,0.0009329808526672423,0.0009489166550338268,1.593580236658454e-05,0.4000000059604645,0.47888240218162537,0.47624439001083374
v16.1_observation_vs_v16.2_final,432,4882,216,G2APS/D2_20_009690_16_train.jpg,0,G2APS,0,break,1,0,220,4882,G2APS/S2_20_005117_0_train.jpg,1,G2APS,1201,5053,G2APS/S5_30_000742_3_train.jpg,1,G2APS,1,2,-1,0.807478666305542,0.660714328289032,-0.14676433801651,0.4615384638309479,0.6666666865348816,0.20512822270393372,0.8999999761581421,0.6031535863876343,0.6302483677864075
v16.1_observation_vs_v16.2_final,436,4882,218,G2APS/S2_20_005110_0_train.jpg,1,G2APS,0,break,1,0,218,4882,G2APS/S2_20_005110_0_train.jpg,1,G2APS,5955,6174,PRAI-1581/00000550_0001_00000000.jpg,0,PRAI-1581,1,3,-2,0.5699860453605652,0.39059141278266907,-0.17939463257789612,0.1621621549129486,0.19354838132858276,0.031386226415634155,0.800000011920929,0.6262257099151611,0.6328814625740051
v16.1_observation_vs_v16.2_final,437,4882,218,G2APS/S2_20_005110_0_train.jpg,1,G2APS,1,break,1,0,218,4882,G2APS/S2_20_005110_0_train.jpg,1,G2APS,2627,5414,G2APS/D6_50_001320_1_train.jpg,0,G2APS,1,2,-1,0.5502645969390869,0.538034200668335,-0.012230396270751953,0.4000000059604645,0.4615384638309479,0.0615384578704834,0.699999988079071,0.6024025678634644,0.635229229927063
v16.1_observation_vs_v16.2_final,445,4883,222,G2APS/D2_20_010260_9_train.jpg,0,G2APS,1,break,1,0,222,4883,G2APS/D2_20_010260_9_train.jpg,0,G2APS,296,4896,G2APS/S2_30_002394_0_train.jpg,1,G2APS,1,2,-1,0.1931128352880478,0.09706222265958786,-0.09605061262845993,0.0012065151240676641,0.0012043355964124203,-2.1795276552438736e-06,0.6000000238418579,0.5452591180801392,0.5251247882843018
v16.1_observation_vs_v16.2_final,498,4887,249,G2APS/S2_30_000469_3_train.jpg,1,G2APS,0,break,1,0,246,4887,G2APS/S2_30_000455_4_train.jpg,1,G2APS,1401,5088,G2APS/D6_30_004590_10_train.jpg,0,G2APS,1,5,-4,0.4210275709629059,0.19625438749790192,-0.22477318346500397,0.03680981695652008,0.04615384712815285,0.009344030171632767,0.800000011920929,0.5460208058357239,0.5534431338310242
v16.1_observation_vs_v16.2_final,536,4891,268,G2APS/D2_30_002700_0_train.jpg,0,G2APS,0,break,1,0,268,4891,G2APS/D2_30_002700_0_train.jpg,0,G2APS,6115,6214,PRAI-1581/00000817_0001_00000000.jpg,0,PRAI-1581,1,3,-2,0.34927132725715637,0.16534346342086792,-0.18392786383628845,0.004137930925935507,0.0049019609577953815,0.0007640300318598747,0.699999988079071,0.5288470387458801,0.5132142305374146
v16.1_observation_vs_v16.2_final,550,4892,275,G2APS/S2_30_001624_1_train.jpg,1,G2APS,0,break,1,0,275,4892,G2APS/S2_30_001624_1_train.jpg,1,G2APS,543,4939,G2APS/D3_20_007575_5_train.jpg,0,G2APS,1,2,-1,0.253988653421402,0.13060322403907776,-0.12338542938232422,0.0025284450966864824,0.0016380016459152102,-0.0008904434507712722,0.800000011920929,0.535988986492157,0.613783597946167
v16.1_observation_vs_v16.2_final,558,4893,279,G2APS/D2_30_003510_14_train.jpg,0,G2APS,0,break,1,0,278,4893,G2APS/D2_30_003390_13_train.jpg,0,G2APS,2905,5487,G2APS/D9_30_004965_5_gallery.jpg,0,G2APS,1,3,-2,0.3842857778072357,0.19831593334674835,-0.18596984446048737,0.06521739065647125,0.07894736528396606,0.013729974627494812,0.8999999761581421,0.5221700072288513,0.5466111302375793
v16.1_observation_vs_v16.2_final,577,4895,288,G2APS/S2_30_001946_0_train.jpg,1,G2APS,1,break,1,0,292,4895,G2APS/S2_30_001939_0_train.jpg,1,G2APS,4896,5934,AG-ReID.v2/train_all/P0249T04041A2/P0249T04041A2C3F3751.jpg,1,AG-ReID.v2,1,2,-1,0.4357964098453522,0.322721928358078,-0.11307448148727417,0.0029850746504962444,0.0027322403620928526,-0.00025283428840339184,0.5,0.5619721412658691,0.5370147824287415
v16.1_observation_vs_v16.2_final,582,4895,291,G2APS/S2_30_001932_0_train.jpg,1,G2APS,0,break,1,0,288,4895,G2APS/S2_30_001946_0_train.jpg,1,G2APS,137,4868,G2APS/S2_20_001155_3_train.jpg,1,G2APS,1,2,-1,0.4348217248916626,0.24005532264709473,-0.19476640224456787,0.002624671906232834,0.002119392389431596,-0.0005052795168012381,0.5,0.5041834712028503,0.5171636343002319
v16.1_observation_vs_v16.2_final,583,4895,291,G2APS/S2_30_001932_0_train.jpg,1,G2APS,1,break,1,0,292,4895,G2APS/S2_30_001939_0_train.jpg,1,G2APS,138,4868,G2APS/S2_20_001148_1_train.jpg,1,G2APS,1,2,-1,0.238642156124115,0.18979184329509735,-0.04885031282901764,0.005194805096834898,0.0060606058686971664,0.0008658007718622684,0.5,0.5616066455841064,0.5769327282905579
v16.1_observation_vs_v16.2_final,598,4897,299,G2APS/D2_30_003675_0_train.jpg,0,G2APS,0,break,1,0,299,4897,G2APS/D2_30_003675_0_train.jpg,0,G2APS,476,4927,G2APS/S3_20_001309_1_train.jpg,1,G2APS,1,2,-1,0.48004385828971863,0.34163859486579895,-0.13840526342391968,0.017751479521393776,0.01904761977493763,0.0012961402535438538,0.800000011920929,0.6204615831375122,0.5995582938194275
v16.1_observation_vs_v16.2_final,621,4898,310,G2APS/S2_30_002310_1_train.jpg,1,G2APS,1,break,1,0,310,4898,G2APS/S2_30_002310_1_train.jpg,1,G2APS,1796,5190,G2APS/S2_20_002835_0_train.jpg,1,G2APS,1,2,-1,0.20713971555233002,0.12925927340984344,-0.07788044214248657,0.020270269364118576,0.02380952425301075,0.0035392548888921738,0.699999988079071,0.5782057642936707,0.5866818428039551
v16.1_observation_vs_v16.2_final,628,4899,314,G2APS/S2_30_002520_1_train.jpg,1,G2APS,0,break,1,0,313,4899,G2APS/S2_30_002527_1_train.jpg,1,G2APS,1798,5190,G2APS/S2_20_002842_0_train.jpg,1,G2APS,1,4,-3,0.4786035120487213,0.206597700715065,-0.2720058113336563,0.03030303120613098,0.03333333507180214,0.003030303865671158,0.800000011920929,0.5845044255256653,0.5978688597679138
v16.1_observation_vs_v16.2_final,648,4901,324,G2APS/S2_30_002737_2_train.jpg,1,G2APS,0,break,1,0,324,4901,G2APS/S2_30_002737_2_train.jpg,1,G2APS,397,4913,G2APS/S2_30_005495_0_train.jpg,1,G2APS,1,2,-1,0.21143363416194916,0.10545098036527634,-0.10598265379667282,0.006335797253996134,0.005565862637013197,-0.0007699346169829369,0.699999988079071,0.6024425029754639,0.6050973534584045
v16.1_observation_vs_v16.2_final,649,4901,324,G2APS/S2_30_002737_2_train.jpg,1,G2APS,1,break,1,0,328,4901,G2APS/S2_30_002723_4_train.jpg,1,G2APS,921,5004,G2APS/D4_30_002595_12_train.jpg,0,G2APS,1,4,-3,0.22145123779773712,0.11625891923904419,-0.10519231855869293,0.0020569078624248505,0.002052685711532831,-4.222150892019272e-06,0.699999988079071,0.5831102728843689,0.5613003969192505
v16.1_observation_vs_v16.2_final,673,4903,336,G2APS/S2_30_003752_3_train.jpg,1,G2APS,1,break,1,0,336,4903,G2APS/S2_30_003752_3_train.jpg,1,G2APS,320,4900,G2APS/S2_30_002597_3_train.jpg,1,G2APS,1,16,-15,0.24196378886699677,0.06961997598409653,-0.17234381288290024,0.013574660755693913,0.021352313458919525,0.007777652703225613,0.699999988079071,0.5508472919464111,0.5398125052452087
v16.1_observation_vs_v16.2_final,691,4904,345,G2APS/D2_30_008370_10_train.jpg,0,G2APS,1,break,1,0,341,4904,G2APS/D2_30_007140_3_train.jpg,0,G2APS,421,4918,G2APS/D2_50_002520_8_train.jpg,0,G2APS,1,2,-1,0.31203144788742065,0.20466196537017822,-0.10736948251724243,0.017751479521393776,0.00668151443824172,-0.011069965083152056,0.6000000238418579,0.5602827668190002,0.514080822467804
v16.1_observation_vs_v16.2_final,703,4905,351,G2APS/D2_30_007095_3_train.jpg,0,G2APS,1,break,1,0,351,4905,G2APS/D2_30_007095_3_train.jpg,0,G2APS,7781,6685,Market/0558_c5s2_030405_00.jpg,1,Market,1,2,-1,0.2740892469882965,0.15912647545337677,-0.11496277153491974,0.002400000113993883,0.003908794838935137,0.0015087947249412537,0.699999988079071,0.5501949787139893,0.5512208938598633
v16.1_observation_vs_v16.2_final,707,4906,353,G2APS/S2_30_003815_4_train.jpg,1,G2APS,1,break,1,0,356,4906,G2APS/S2_30_003801_2_train.jpg,1,G2APS,8007,6760,Market/0676_c6s2_051018_00.jpg,1,Market,1,3,-2,0.29963254928588867,0.15138612687587738,-0.1482464224100113,0.00821355264633894,0.011527377180755138,0.0033138245344161987,0.6000000238418579,0.4826529920101166,0.4963051676750183
v16.1_observation_vs_v16.2_final,708,4906,354,G2APS/S2_30_003808_1_train.jpg,1,G2APS,0,break,1,0,354,4906,G2APS/S2_30_003808_1_train.jpg,1,G2APS,5589,6083,PRAI-1581/00000072_0001_00000001.jpg,0,PRAI-1581,1,2,-1,0.2562098205089569,0.14485083520412445,-0.11135898530483246,0.005326231475919485,0.021276595070958138,0.015950363595038652,0.699999988079071,0.5150957703590393,0.49697890877723694
v16.1_observation_vs_v16.2_final,716,4907,358,G2APS/S2_30_003913_6_train.jpg,1,G2APS,0,break,1,0,358,4907,G2APS/S2_30_003913_6_train.jpg,1,G2APS,1772,5186,G2APS/S2_20_002625_0_train.jpg,1,G2APS,1,2,-1,0.180311918258667,0.09884127974510193,-0.08147063851356506,0.001232792274095118,0.0015396458329632878,0.0003068535588681698,0.699999988079071,0.5714750289916992,0.6035329699516296
v16.1_observation_vs_v16.2_final,743,4909,371,G2APS/D2_30_008160_0_train.jpg,0,G2APS,1,break,1,0,371,4909,G2APS/D2_30_008160_0_train.jpg,0,G2APS,1581,5136,G2APS/D8_20_008640_1_gallery.jpg,0,G2APS,1,2,-1,0.31675371527671814,0.14288629591464996,-0.17386741936206818,0.028436018154025078,0.013605441898107529,-0.01483057625591755,0.6000000238418579,0.539189875125885,0.5747103095054626
v16.1_observation_vs_v16.2_final,757,4910,378,G2APS/D2_30_009015_2_train.jpg,0,G2APS,1,break,1,0,380,4910,G2APS/D2_30_009390_10_train.jpg,0,G2APS,7412,6562,Market/0967_c1s4_061236_00.jpg,1,Market,1,3,-2,0.5073516964912415,0.23295097053050995,-0.2744007259607315,0.30000001192092896,0.25,-0.050000011920928955,0.699999988079071,0.5763171315193176,0.5859285593032837
v16.1_observation_vs_v16.2_final,787,4913,393,G2APS/D2_30_010740_0_train.jpg,0,G2APS,1,break,1,0,393,4913,G2APS/D2_30_010740_0_train.jpg,0,G2APS,358,4907,G2APS/S2_30_003913_6_train.jpg,1,G2APS,1,2,-1,0.47904762625694275,0.47564101219177246,-0.003406614065170288,0.20000000298023224,0.12820513546466827,-0.07179486751556396,0.800000011920929,0.500247597694397,0.5202128291130066
v16.1_observation_vs_v16.2_final,826,4917,413,G2APS/S2_50_000616_0_train.jpg,1,G2APS,0,break,1,0,413,4917,G2APS/S2_50_000616_0_train.jpg,1,G2APS,172,4874,G2APS/D2_20_004320_13_train.jpg,0,G2APS,1,2,-1,0.3855530321598053,0.28378841280937195,-0.10176461935043335,0.0017030939925462008,0.004487658850848675,0.002784564858302474,0.6000000238418579,0.5882390737533569,0.566921591758728
v16.1_observation_vs_v16.2_final,837,4918,418,G2APS/D2_50_002610_8_train.jpg,0,G2APS,1,break,1,0,418,4918,G2APS/D2_50_002610_8_train.jpg,0,G2APS,398,4914,G2APS/D2_40_003945_7_train.jpg,0,G2APS,1,2,-1,0.24553127586841583,0.1493753045797348,-0.09615597128868103,0.005194805096834898,0.010434783063828945,0.005239977966994047,0.6000000238418579,0.5453283190727234,0.5388136506080627
v16.1_observation_vs_v16.2_final,840,4918,420,G2APS/S2_50_001498_2_train.jpg,1,G2APS,0,break,1,0,420,4918,G2APS/S2_50_001498_2_train.jpg,1,G2APS,225,4883,G2APS/D2_20_010290_9_train.jpg,0,G2APS,1,3,-2,0.35178616642951965,0.16568297147750854,-0.1861031949520111,0.027906976640224457,0.042553190141916275,0.014646213501691818,0.6000000238418579,0.5805519819259644,0.5879036784172058
v16.1_observation_vs_v16.2_final,845,4918,422,G2APS/S2_50_001484_1_train.jpg,1,G2APS,1,break,1,0,419,4918,G2APS/S2_50_001526_2_train.jpg,1,G2APS,342,4904,G2APS/S2_30_004060_0_train.jpg,1,G2APS,1,3,-2,0.38249337673187256,0.17076928913593292,-0.21172408759593964,0.014598540030419827,0.017241379246115685,0.002642839215695858,0.8999999761581421,0.6193790435791016,0.5823293328285217
v16.1_observation_vs_v16.2_final,848,4919,424,G2APS/D3_20_000945_0_train.jpg,0,G2APS,0,break,1,0,426,4919,G2APS/D3_20_000900_0_train.jpg,0,G2APS,6528,6318,PRAI-1581/00001531_0001_00000013.jpg,0,PRAI-1581,1,3,-2,0.4361002743244171,0.18299436569213867,-0.25310590863227844,0.04137931019067764,0.05000000074505806,0.008620690554380417,0.699999988079071,0.5875306725502014,0.5695006847381592
v16.1_observation_vs_v16.2_final,852,4919,426,G2APS/D3_20_000900_0_train.jpg,0,G2APS,0,break,1,0,426,4919,G2APS/D3_20_000900_0_train.jpg,0,G2APS,578,4944,G2APS/S3_20_004942_0_train.jpg,1,G2APS,1,2,-1,0.23260462284088135,0.15256379544734955,-0.0800408273935318,0.03125,0.04026845470070839,0.00901845470070839,0.800000011920929,0.6057437658309937,0.5802162289619446
v16.1_observation_vs_v16.2_final,873,4921,436,G2APS/D3_20_000180_15_train.jpg,0,G2APS,1,break,1,0,436,4921,G2APS/D3_20_000180_15_train.jpg,0,G2APS,2050,5254,G2APS/D3_30_008115_3_train.jpg,0,G2APS,1,3,-2,0.22004441916942596,0.11100418120622635,-0.10904023796319962,0.002405773848295212,0.003239740850403905,0.0008339670021086931,0.800000011920929,0.6202426552772522,0.6186436414718628
v16.1_observation_vs_v16.2_final,911,4924,455,G2APS/S3_20_000420_10_train.jpg,1,G2APS,1,break,1,0,456,4924,G2APS/D3_20_000975_21_train.jpg,0,G2APS,2184,5299,G2APS/S3_40_003528_1_train.jpg,1,G2APS,1,2,-1,0.5770521759986877,0.5374570488929749,-0.03959512710571289,0.019672131165862083,0.008075370453298092,-0.011596760712563992,0.699999988079071,0.5576531291007996,0.6055942177772522
v16.1_observation_vs_v16.2_final,918,4924,459,G2APS/S3_20_000434_12_train.jpg,1,G2APS,0,break,1,0,459,4924,G2APS/S3_20_000434_12_train.jpg,1,G2APS,2036,5250,G2APS/S3_30_003815_2_train.jpg,1,G2APS,1,2,-1,0.17252607643604279,0.08828341215848923,-0.08424266427755356,0.004002668429166079,0.003660768736153841,-0.00034189969301223755,0.8999999761581421,0.5902873873710632,0.5454429984092712
v16.1_observation_vs_v16.2_final,984,4930,492,G2APS/S3_20_002065_3_train.jpg,1,G2APS,0,break,1,0,492,4930,G2APS/S3_20_002065_3_train.jpg,1,G2APS,2159,5290,G2APS/S3_40_002562_1_train.jpg,1,G2APS,1,3,-2,0.2391309142112732,0.18415594100952148,-0.05497497320175171,0.02521008439362049,0.02459016442298889,-0.0006199199706315994,0.699999988079071,0.5270571708679199,0.5352038741111755
v16.1_observation_vs_v16.2_final,1025,4933,512,G2APS/S3_20_002352_3_train.jpg,1,G2APS,1,break,1,0,512,4933,G2APS/S3_20_002352_3_train.jpg,1,G2APS,7752,6675,Market/0792_c2s2_084157_00.jpg,1,Market,1,3,-2,0.22950710356235504,0.268118679523468,0.038611575961112976,0.007499999832361937,0.011976048350334167,0.004476048517972231,0.699999988079071,0.452020525932312,0.4742330014705658
v16.1_observation_vs_v16.2_final,1027,4934,513,G2APS/D3_20_006090_2_train.jpg,0,G2APS,1,break,1,0,513,4934,G2APS/D3_20_006090_2_train.jpg,0,G2APS,581,4945,G2APS/D3_20_010230_0_train.jpg,0,G2APS,1,2,-1,0.290038138628006,0.20471777021884918,-0.0853203684091568,0.0882352963089943,0.08571428805589676,-0.002521008253097534,0.699999988079071,0.6148046851158142,0.6012350916862488
v16.1_observation_vs_v16.2_final,1074,4938,537,G2APS/D3_20_007305_3_train.jpg,0,G2APS,0,break,1,0,537,4938,G2APS/D3_20_007305_3_train.jpg,0,G2APS,617,4952,G2APS/D3_30_004815_3_train.jpg,0,G2APS,1,4,-3,0.23107750713825226,0.2187371701002121,-0.012340337038040161,0.032786883413791656,0.06122449040412903,0.028437606990337372,0.6000000238418579,0.5332612991333008,0.5529279708862305
