comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score,identity_residual_on_base_top1,identity_residual_on_candidate_top1,identity_residual_on_source_image,identity_contribution_on_base_top1,identity_contribution_on_candidate_top1,identity_contribution_on_source_image
v16.2_observation_vs_v16.2_final,1118,4941,559,G2APS/D3_20_008415_5_train.jpg,0,G2APS,0,fix,0,1,1835,5197,G2APS/D2_30_007530_9_train.jpg,0,G2APS,560,4941,G2APS/S3_20_004151_4_train.jpg,1,G2APS,2,1,1,0.1631287783384323,0.24190111458301544,0.07877233624458313,0.017595307901501656,0.016853932291269302,-0.0007413756102323532,0.8999999761581421,0.5701412558555603,0.5537192225456238,-0.15426859259605408,-0.10290390253067017,-0.1561339795589447,-0.01725663067823957,-0.011510927865733045,-0.01746529462823032
v16.2_observation_vs_v16.2_final,1136,4943,568,G2APS/S3_20_004830_0_train.jpg,1,G2APS,0,fix,0,1,3484,5649,AG-ReID.v2/query/P0269T04071A2/P0269T04071A2C0F03991.jpg,0,AG-ReID.v2,568,4943,G2APS/S3_20_004830_0_train.jpg,1,G2APS,2,1,1,0.30236005783081055,0.4175882339477539,0.11522817611694336,0.04511278122663498,0.04918032884597778,0.004067547619342804,0.8999999761581421,0.5572776794433594,0.5270754098892212,-0.33839938044548035,-0.15059411525726318,-0.15059411525726318,-0.03785367476180701,-0.016845600167725294,-0.016845600167725294
v16.2_observation_vs_v16.2_final,1155,4944,577,G2APS/D3_20_009750_0_train.jpg,0,G2APS,1,fix,0,1,1945,5224,G2APS/D3_20_008175_3_train.jpg,0,G2APS,573,4944,G2APS/D3_20_009810_0_train.jpg,0,G2APS,2,1,1,0.16874206066131592,0.25835177302360535,0.08960971236228943,0.0260869562625885,0.028985507786273956,0.0028985515236854553,0.8999999761581421,0.556999683380127,0.5501220226287842,-0.06616431474685669,-0.01140594482421875,-0.012706875801086426,-0.007401202827169051,-0.0012758797760170637,-0.0014214031455370701
v16.2_observation_vs_v16.2_final,1222,4950,611,G2APS/S3_30_001176_3_train.jpg,1,G2APS,0,fix,0,1,1991,5236,G2APS/S3_30_001477_1_train.jpg,1,G2APS,611,4950,G2APS/S3_30_001176_3_train.jpg,1,G2APS,2,1,1,0.2143281251192093,0.29590728878974915,0.08157916367053986,0.014124293811619282,0.016611294820904732,0.00248700100928545,1.0,0.6638732552528381,0.639011561870575,-0.2270793318748474,-0.1845293641090393,-0.1845293641090393,-0.02540130883987768,-0.020641629200949474,-0.020641629200949474
v16.2_observation_vs_v16.2_final,1280,4956,640,G2APS/S3_30_003388_3_train.jpg,1,G2APS,0,fix,0,1,627,4953,G2APS/S3_30_002674_5_train.jpg,1,G2APS,639,4956,G2APS/S3_30_003360_3_train.jpg,1,G2APS,3,1,2,0.4206349551677704,0.8095238208770752,0.3888888657093048,0.4285714328289032,0.4285714328289032,0.0,1.0,0.5786640644073486,0.5665149092674255,-0.20087453722953796,-0.08051466941833496,-0.06288415193557739,-0.022470015725813308,-0.009006447073584667,-0.007034280712653107
v16.2_observation_vs_v16.2_final,1405,4967,702,G2APS/S4_20_000861_0_train.jpg,1,G2APS,1,fix,0,1,6732,6374,uavhuman/P057S00G10B00H00UC022000LC031000A024R0_09071704_337_bbx.jpg,0,uavhuman,702,4967,G2APS/S4_20_000861_0_train.jpg,1,G2APS,2,1,1,0.09201931953430176,0.17641888558864594,0.08439956605434418,0.0027173913549631834,0.0034462951589375734,0.00072890380397439,1.0,0.5266962051391602,0.5080664157867432,-0.1996372640132904,-0.0933055579662323,-0.0933055579662323,-0.022331613173605103,-0.01043724796444101,-0.01043724796444101
v16.2_observation_vs_v16.2_final,1411,4967,705,G2APS/D4_20_001875_0_train.jpg,0,G2APS,1,fix,0,1,2094,5268,G2APS/D3_30_010260_5_train.jpg,0,G2APS,705,4967,G2APS/D4_20_001875_0_train.jpg,0,G2APS,2,1,1,0.11095409840345383,0.20121900737285614,0.09026490896940231,0.0018348623998463154,0.002232973463833332,0.0003981110639870167,0.800000011920929,0.5581153631210327,0.5578439831733704,-0.03129178285598755,0.013332009315490723,0.013332009315490723,-0.0035003284266901247,0.0014913311717226208,0.0014913311717226208
v16.2_observation_vs_v16.2_final,1424,4968,712,G2APS/S4_20_001603_0_train.jpg,1,G2APS,0,fix,0,1,2473,5376,G2APS/S4_50_001281_0_train.jpg,1,G2APS,712,4968,G2APS/S4_20_001603_0_train.jpg,1,G2APS,2,1,1,0.16452164947986603,0.26338306069374084,0.09886141121387482,0.06593406945466995,0.07228915393352509,0.006355084478855133,0.8999999761581421,0.5363511443138123,0.5200617909431458,-0.19054046273231506,-0.12073102593421936,-0.12073102593421936,-0.02131403637837126,-0.013505086750918327,-0.013505086750918327
v16.2_observation_vs_v16.2_final,1460,4971,730,G2APS/S4_20_001722_0_train.jpg,1,G2APS,0,fix,0,1,1326,5075,G2APS/D6_20_004680_1_train.jpg,0,G2APS,730,4971,G2APS/S4_20_001722_0_train.jpg,1,G2APS,2,1,1,0.16581232845783234,0.25559499859809875,0.08978267014026642,0.08219178020954132,0.095238097012043,0.013046316802501678,0.8999999761581421,0.5987502932548523,0.5828819870948792,-0.2081381380558014,-0.13628867268562317,-0.13628867268562317,-0.02328252898430394,-0.015245379831276384,-0.015245379831276384
v16.2_observation_vs_v16.2_final,1469,4972,734,G2APS/S4_20_001834_2_train.jpg,1,G2APS,1,fix,0,1,2769,5455,G2APS/S4_30_005194_5_train.jpg,1,G2APS,736,4972,G2APS/S4_20_001820_1_train.jpg,1,G2APS,2,1,1,0.17102091014385223,0.22791756689548492,0.05689665675163269,0.0008628127980045974,0.0009216589969582856,5.8846198953688145e-05,0.800000011920929,0.5038918256759644,0.500770628452301,-0.06779909133911133,-0.020884960889816284,-0.06023058295249939,-0.007584070482984373,-0.002336211478565442,-0.006737449976405241
v16.2_observation_vs_v16.2_final,1486,4974,743,G2APS/D4_20_004185_3_train.jpg,0,G2APS,0,fix,0,1,480,4928,G2APS/S3_20_001995_2_train.jpg,1,G2APS,743,4974,G2APS/D4_20_004185_3_train.jpg,0,G2APS,2,1,1,0.08975724130868912,0.1737261861562729,0.08396894484758377,0.005591798573732376,0.00592300109565258,0.00033120252192020416,0.8999999761581421,0.632270336151123,0.6151448488235474,-0.17208531498908997,-0.09747171401977539,-0.09747171401977539,-0.019249626096551342,-0.010903278121027427,-0.010903278121027427
v16.2_observation_vs_v16.2_final,1496,4974,748,G2APS/S4_20_002072_0_train.jpg,1,G2APS,0,fix,0,1,1058,5028,G2APS/S4_30_004788_0_train.jpg,1,G2APS,748,4974,G2APS/S4_20_002072_0_train.jpg,1,G2APS,3,1,2,0.2676887810230255,0.38311561942100525,0.11542683839797974,0.022304832935333252,0.024291498586535454,0.001986665651202202,1.0,0.6427844166755676,0.6119688153266907,-0.2792685031890869,-0.2543472349643707,-0.2543472349643707,-0.031239238904692712,-0.0284515222700219,-0.0284515222700219
v16.2_observation_vs_v16.2_final,1622,4985,811,G2APS/D4_20_008445_1_train.jpg,0,G2APS,0,fix,0,1,1479,5106,G2APS/D7_20_008640_0_gallery.jpg,0,G2APS,811,4985,G2APS/D4_20_008445_1_train.jpg,0,G2APS,2,1,1,0.17938478291034698,0.26531562209129333,0.08593083918094635,0.006382978521287441,0.007151370868086815,0.0007683923467993736,1.0,0.557794988155365,0.5356521010398865,-0.19855955243110657,-0.1675792634487152,-0.1675792634487152,-0.02221105933669998,-0.01874557490932771,-0.01874557490932771
v16.2_observation_vs_v16.2_final,1668,4989,834,G2APS/S4_20_004508_0_train.jpg,1,G2APS,0,fix,0,1,2456,5370,G2APS/S4_50_000609_0_train.jpg,1,G2APS,834,4989,G2APS/S4_20_004508_0_train.jpg,1,G2APS,2,1,1,0.13516373932361603,0.2198038250207901,0.08464008569717407,0.0072289155796170235,0.008941877633333206,0.0017129620537161827,0.8999999761581421,0.6647798418998718,0.6332893967628479,-0.28195592761039734,-0.1904769241809845,-0.1904769241809845,-0.031539856742282435,-0.02130692889592334,-0.02130692889592334
v16.2_observation_vs_v16.2_final,1701,4991,850,G2APS/S4_20_004543_2_train.jpg,1,G2APS,1,fix,0,1,6832,6400,uavhuman/P074S01G10B00H20UC071000LC021000A018R0_09151812_080_bbx.jpg,0,uavhuman,850,4991,G2APS/S4_20_004543_2_train.jpg,1,G2APS,2,1,1,0.11988025158643723,0.2120256870985031,0.09214543551206589,0.011627906933426857,0.016129031777381897,0.00450112484395504,0.8999999761581421,0.5649024248123169,0.5508404970169067,-0.14868968725204468,-0.08764612674713135,-0.08764612674713135,-0.016632569049813917,-0.009804178635464567,-0.009804178635464567
v16.2_observation_vs_v16.2_final,1863,5006,931,G2APS/D4_30_003225_15_train.jpg,0,G2APS,1,fix,0,1,5572,6078,PRAI-1581/00000050_0001_00000003.jpg,0,PRAI-1581,931,5006,G2APS/D4_30_003225_15_train.jpg,0,G2APS,2,1,1,0.17275822162628174,0.27433305978775024,0.1015748381614685,0.00647948170080781,0.007398273795843124,0.0009187920950353146,1.0,0.5578888654708862,0.5530665516853333,-0.10295051336288452,-0.03128385543823242,-0.03128385543823242,-0.011516141797510038,-0.0034994416582421195,-0.0034994416582421195
v16.2_observation_vs_v16.2_final,2233,5038,1116,G2APS/D5_20_005940_2_train.jpg,0,G2APS,1,fix,0,1,6121,6216,PRAI-1581/00000843_0002_00000002.jpg,0,PRAI-1581,1116,5038,G2APS/D5_20_005940_2_train.jpg,0,G2APS,2,1,1,0.3438144028186798,0.4286811053752899,0.08486670255661011,0.02489626593887806,0.02777777798473835,0.0028815120458602905,0.8999999761581421,0.5713662505149841,0.5491945743560791,-0.2091151475906372,-0.14849621057510376,-0.14849621057510376,-0.023391818194946623,-0.01661092656573704,-0.01661092656573704
v16.2_observation_vs_v16.2_final,2272,5042,1136,G2APS/D5_20_006630_0_train.jpg,0,G2APS,0,fix,0,1,2802,5462,G2APS/S6_20_000140_0_train.jpg,1,G2APS,1136,5042,G2APS/D5_20_006630_0_train.jpg,0,G2APS,2,1,1,0.10336076468229294,0.18669450283050537,0.08333373814821243,0.0031152646988630295,0.0037429819349199533,0.0006277172360569239,0.8999999761581421,0.5381283164024353,0.5255016088485718,-0.15687885880470276,-0.031164556741714478,-0.031164556741714478,-0.017548617525183108,-0.0034860967932144327,-0.0034860967932144327
v16.2_observation_vs_v16.2_final,2306,5045,1153,G2APS/D5_20_007590_5_train.jpg,0,G2APS,0,fix,0,1,2878,5480,G2APS/D9_20_000870_0_gallery.jpg,0,G2APS,1153,5045,G2APS/D5_20_007590_5_train.jpg,0,G2APS,2,1,1,0.18558447062969208,0.2764091193675995,0.09082464873790741,0.002424242440611124,0.0026773761492222548,0.0002531337086111307,1.0,0.5447614192962646,0.5320574045181274,-0.14266538619995117,-0.1069355309009552,-0.1069355309009552,-0.015958685036217446,-0.011961909628431133,-0.011961909628431133
v16.2_observation_vs_v16.2_final,2323,5046,1161,G2APS/S5_20_004200_0_train.jpg,1,G2APS,1,fix,0,1,6907,6421,uavhuman/P081S12G11B10H00UC072012LC021021A134R0_09180856_187_bbx.jpg,0,uavhuman,1161,5046,G2APS/S5_20_004200_0_train.jpg,1,G2APS,2,1,1,0.35410237312316895,0.4464157521724701,0.09231337904930115,0.016304347664117813,0.02247191034257412,0.0061675626784563065,1.0,0.6424778699874878,0.6157588958740234,-0.2428569197654724,-0.15398940443992615,-0.15398940443992615,-0.027166204744093925,-0.017225400427033133,-0.017225400427033133
v16.2_observation_vs_v16.2_final,2410,5054,1205,G2APS/S5_30_001372_2_train.jpg,1,G2APS,0,fix,0,1,2937,5498,G2APS/S3_30_003619_4_train.jpg,1,G2APS,1205,5054,G2APS/S5_30_001372_2_train.jpg,1,G2APS,2,1,1,0.09010110050439835,0.17410463094711304,0.08400353044271469,0.005328597035259008,0.005917159840464592,0.0005885628052055836,1.0,0.548938512802124,0.5300789475440979,-0.19456550478935242,-0.16442814469337463,-0.16442814469337463,-0.02176428138983999,-0.018393087784961626,-0.018393087784961626
v16.2_observation_vs_v16.2_final,2415,5054,1207,G2APS/S5_30_001344_1_train.jpg,1,G2APS,1,fix,0,1,1385,5085,G2APS/S6_30_002086_0_train.jpg,1,G2APS,1207,5054,G2APS/S5_30_001344_1_train.jpg,1,G2APS,2,1,1,0.25272923707962036,0.3650326728820801,0.11230343580245972,0.016393441706895828,0.0235294122248888,0.007135970517992973,0.8999999761581421,0.5910518765449524,0.5671575665473938,-0.2678772211074829,-0.16779005527496338,-0.16779005527496338,-0.02996499931693286,-0.018769154282383127,-0.018769154282383127
v16.2_observation_vs_v16.2_final,2716,5081,1358,G2APS/D6_30_000450_0_train.jpg,0,G2APS,0,fix,0,1,1145,5043,G2APS/D5_20_006570_1_train.jpg,0,G2APS,1358,5081,G2APS/D6_30_000450_0_train.jpg,0,G2APS,2,1,1,0.19080300629138947,0.2736150920391083,0.08281208574771881,0.07999999821186066,0.07500000298023224,-0.004999995231628418,1.0,0.5820335745811462,0.5686696767807007,-0.16310682892799377,-0.08149194717407227,-0.08149194717407227,-0.018245284153718178,-0.009115766287671079,-0.009115766287671079
v16.2_observation_vs_v16.2_final,2739,5082,1369,G2APS/S6_30_001386_0_train.jpg,1,G2APS,1,fix,0,1,7299,6525,uavhuman/P117S04G10B00H40UC021000LC021000A055R0_10031037_143_bbx.jpg,0,uavhuman,1366,5082,G2APS/S6_30_001372_1_train.jpg,1,G2APS,2,1,1,0.15415970981121063,0.2516426146030426,0.09748290479183197,0.02448979578912258,0.029556650668382645,0.005066854879260063,1.0,0.4507215619087219,0.4477843940258026,-0.03830331563949585,0.006787657737731934,0.02193242311477661,-0.004284645115506969,0.0007592738144506228,0.0024533815937610726
v16.2_observation_vs_v16.2_final,2886,5097,1443,G2APS/D7_20_001545_15_gallery.jpg,0,G2APS,0,fix,0,1,7149,6483,uavhuman/P103S02G10B00H10UC022000LC091000A034R0_09251727_106_bbx.jpg,0,uavhuman,1443,5097,G2APS/D7_20_001545_15_gallery.jpg,0,G2APS,3,1,2,0.0990304946899414,0.2691996991634369,0.17016920447349548,0.013698630034923553,0.017316017299890518,0.0036173872649669647,1.0,0.5747489929199219,0.5615463256835938,-0.17079657316207886,-0.05660635232925415,-0.05660635232925415,-0.019105466216863043,-0.0063320401110162905,-0.0063320401110162905
v16.2_observation_vs_v16.2_final,2920,5101,1460,G2APS/D7_20_004020_2_gallery.jpg,0,G2APS,0,fix,0,1,2485,5380,G2APS/S4_50_001813_2_train.jpg,1,G2APS,1460,5101,G2APS/D7_20_004020_2_gallery.jpg,0,G2APS,2,1,1,0.21764002740383148,0.35304203629493713,0.13540200889110565,0.016393441706895828,0.01606425642967224,-0.00032918527722358704,0.8999999761581421,0.5798181891441345,0.5714862942695618,-0.18075427412986755,-0.07219618558883667,-0.07219618558883667,-0.020219344065320666,-0.008075933604621888,-0.008075933604621888
v16.2_observation_vs_v16.2_final,3116,5130,1558,G2APS/S8_20_003598_4_gallery.jpg,1,G2APS,0,fix,0,1,1996,5238,G2APS/S3_30_002303_4_train.jpg,1,G2APS,1558,5130,G2APS/S8_20_003598_4_gallery.jpg,1,G2APS,2,1,1,0.15484420955181122,0.28068724274635315,0.12584303319454193,0.012539184652268887,0.013513513840734959,0.0009743291884660721,1.0,0.586178719997406,0.5607727766036987,-0.25035178661346436,-0.16431361436843872,-0.16431361436843872,-0.028004587638511325,-0.01838027631448913,-0.01838027631448913
v16.2_observation_vs_v16.2_final,3164,5136,1582,G2APS/D8_20_008790_0_gallery.jpg,0,G2APS,0,fix,0,1,7258,6512,uavhuman/P113S38G10B30H30UC091000LC021000A128R0_10041803_157_bbx.jpg,0,uavhuman,1579,5136,G2APS/D8_20_008610_1_gallery.jpg,0,G2APS,2,1,1,0.42500001192092896,0.5910569429397583,0.16605693101882935,0.10000000149011612,0.09756097197532654,-0.0024390295147895813,1.0,0.5472989082336426,0.5296275615692139,-0.19454491138458252,-0.06796905398368835,-0.02985242009162903,-0.02176197779210476,-0.007603082665160965,-0.003339319946489727
v16.2_observation_vs_v16.2_final,3312,5156,1656,G2APS/S9_20_000540_10_gallery.jpg,1,G2APS,0,fix,0,1,1134,5042,G2APS/D5_20_006555_0_train.jpg,0,G2APS,1656,5156,G2APS/S9_20_000540_10_gallery.jpg,1,G2APS,2,1,1,0.5428571701049805,0.6678571105003357,0.12499994039535522,0.5714285969734192,0.5714285969734192,0.0,1.0,0.6345868110656738,0.6156005263328552,-0.1945926547050476,-0.16115939617156982,-0.16115939617156982,-0.02176731840508861,-0.01802744248366217,-0.01802744248366217
v16.2_observation_vs_v16.2_final,3374,5164,1687,G2APS/D9_30_000270_6_gallery.jpg,0,G2APS,0,fix,0,1,883,4997,G2APS/D4_30_000735_11_train.jpg,0,G2APS,1687,5164,G2APS/D9_30_000270_6_gallery.jpg,0,G2APS,6,1,5,0.07017701864242554,0.27842146158218384,0.2082444429397583,0.0041841003112494946,0.004711425397545099,0.0005273250862956047,1.0,0.5379900336265564,0.5095716118812561,-0.2541361153125763,-0.15051448345184326,-0.15051448345184326,-0.028427906226090816,-0.016836692478653603,-0.016836692478653603
v16.2_observation_vs_v16.2_final,3441,5172,1720,G2APS/D1_30_002790_2_train.jpg,0,G2APS,1,fix,0,1,78,4856,G2APS/D1_30_003780_1_train.jpg,0,G2APS,1722,5172,G2APS/D1_30_002820_2_train.jpg,0,G2APS,3,1,2,0.14953060448169708,0.26223745942115784,0.11270685493946075,0.0011348590487614274,0.0012060301378369331,7.117108907550573e-05,1.0,0.5782427191734314,0.5704818367958069,-0.12272325158119202,-0.04603695869445801,0.012654542922973633,-0.01372793899607716,-0.005149737742275562,0.001415549140293848
v16.2_observation_vs_v16.2_final,3442,5172,1721,G2APS/S1_30_001442_1_train.jpg,1,G2APS,0,fix,0,1,7107,6472,uavhuman/P100S02G10B00H10UC072000LC031000A020R0_09241642_018_bbx.jpg,0,uavhuman,1721,5172,G2APS/S1_30_001442_1_train.jpg,1,G2APS,4,1,3,0.04514515399932861,0.17107842862606049,0.12593327462673187,0.0018945373594760895,0.0023809524718672037,0.00048641511239111423,0.800000011920929,0.44532081484794617,0.431233286857605,-0.25678539276123047,-0.04911503195762634,-0.04911503195762634,-0.02872425690723901,-0.005494053928799314,-0.005494053928799314
v16.2_observation_vs_v16.2_final,3544,5186,1772,G2APS/S2_20_002625_0_train.jpg,1,G2APS,0,fix,0,1,394,4913,G2APS/S2_30_005516_0_train.jpg,1,G2APS,1774,5186,G2APS/S2_20_002590_0_train.jpg,1,G2APS,2,1,1,0.38083329796791077,0.46720659732818604,0.08637329936027527,0.0833333358168602,0.0810810774564743,-0.0022522583603858948,1.0,0.6350118517875671,0.6141718029975891,-0.2510455846786499,-0.14160680770874023,-0.21885177493095398,-0.028082196546291627,-0.015840271444965026,-0.0244809665383392
v16.2_observation_vs_v16.2_final,3589,5190,1794,G2APS/D2_20_005160_12_train.jpg,0,G2APS,1,fix,0,1,307,4898,G2APS/D2_30_004470_0_train.jpg,0,G2APS,1793,5190,G2APS/S2_20_002828_0_train.jpg,1,G2APS,2,1,1,0.24421419203281403,0.34159421920776367,0.09738002717494965,0.07594936341047287,0.09677419066429138,0.020824827253818512,0.8999999761581421,0.5945422649383545,0.5811389088630676,-0.198114275932312,-0.10202464461326599,-0.14449986815452576,-0.02216125028639304,-0.01141257324347178,-0.016163891922747364
v16.2_observation_vs_v16.2_final,3629,5193,1814,G2APS/D2_20_009780_16_train.jpg,0,G2APS,1,fix,0,1,4725,5900,AG-ReID.v2/train_all/P0131T02210A1/P0131T02210A1C0F22201.jpg,0,AG-ReID.v2,1812,5193,G2APS/S2_20_005173_0_train.jpg,1,G2APS,2,1,1,0.2666919231414795,0.37521371245384216,0.10852178931236267,0.04545454680919647,0.05128205195069313,0.005827505141496658,1.0,0.5049521923065186,0.4895850718021393,-0.2579728364944458,-0.10350063443183899,-0.08133506774902344,-0.02885708548634547,-0.011577678860599239,-0.009098217606805292
v16.2_observation_vs_v16.2_final,3738,5206,1869,G2APS/S2_40_001715_2_train.jpg,1,G2APS,0,fix,0,1,2721,5447,G2APS/S4_20_001652_2_train.jpg,1,G2APS,1869,5206,G2APS/S2_40_001715_2_train.jpg,1,G2APS,2,1,1,0.3163934648036957,0.4851851761341095,0.16879171133041382,0.04918032884597778,0.0555555559694767,0.006375227123498917,1.0,0.5874987244606018,0.5810779929161072,-0.07101410627365112,-0.022654831409454346,-0.022654831409454346,-0.007943705094390019,-0.002534190868872521,-0.002534190868872521
v16.2_observation_vs_v16.2_final,3911,5226,1955,G2APS/D3_20_010140_1_train.jpg,0,G2APS,1,fix,0,1,441,4921,G2APS/D3_20_000120_15_train.jpg,0,G2APS,1955,5226,G2APS/D3_20_010140_1_train.jpg,0,G2APS,2,1,1,0.18221263587474823,0.2605708837509155,0.0783582478761673,0.04800000041723251,0.04918032884597778,0.0011803284287452698,1.0,0.573066234588623,0.5655665993690491,-0.15166884660720825,-0.04259246587753296,-0.04259246587753296,-0.016965820633033424,-0.004764433517901345,-0.004764433517901345
